Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,5197574,-,b'Iloilo',b'Philippines',10.74,122.53,8,12,8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,Relative Humidity
2020,2,6,1,0,94.09
2020,2,6,2,0,93.82000000000001
2020,2,6,3,0,94.04
2020,2,6,4,0,93.94
2020,2,6,5,0,93.84
2020,2,6,6,0,93.47
2020,2,6,7,0,91.36
2020,2,6,8,0,86.60000000000001
2020,2,6,9,0,80
2020,2,6,10,0,75.83
2020,2,6,11,0,73.54
2020,2,6,12,0,72.73
2020,2,6,13,0,73.5
2020,2,6,14,0,75.39
2020,2,6,15,0,78.94
2020,2,6,16,0,84.49
2020,2,6,17,0,89.95
2020,2,6,18,0,92.25
2020,2,6,19,0,93.5
2020,2,6,20,0,94.05
2020,2,6,21,0,94.46000000000001
2020,2,6,22,0,94.31
2020,2,6,23,0,94.21000000000001
2020,2,7,0,0,94.26
2020,2,7,1,0,94.21000000000001
2020,2,7,2,0,94.77
2020,2,7,3,0,94.25
2020,2,7,4,0,94.33
2020,2,7,5,0,94.47
2020,2,7,6,0,94.05
2020,2,7,7,0,93.18
2020,2,7,8,0,89.7
2020,2,7,9,0,84.03
2020,2,7,10,0,79.19
2020,2,7,11,0,76.44
2020,2,7,12,0,75.61
2020,2,7,13,0,75.48
2020,2,7,14,0,76.69
2020,2,7,15,0,79.51
2020,2,7,16,0,84.9
2020,2,7,17,0,90.44
2020,2,7,18,0,92.91
2020,2,7,19,0,94.02
2020,2,7,20,0,94.28
2020,2,7,21,0,94.37
2020,2,7,22,0,94.32000000000001
2020,2,7,23,0,94.68
2020,2,8,0,0,94.49
2020,2,8,1,0,94.12
2020,2,8,2,0,93.92
2020,2,8,3,0,93.73
2020,2,8,4,0,93.66
2020,2,8,5,0,93.69
2020,2,8,6,0,93.81
2020,2,8,7,0,90.97
2020,2,8,8,0,84.18
2020,2,8,9,0,76.64
2020,2,8,10,0,72.05
2020,2,8,11,0,69.83
2020,2,8,12,0,68.42
2020,2,8,13,0,67.4
2020,2,8,14,0,67.59
2020,2,8,15,0,67.87
2020,2,8,16,0,70.41
2020,2,8,17,0,76.53
2020,2,8,18,0,81.32000000000001
2020,2,8,19,0,84.13
2020,2,8,20,0,86.43
2020,2,8,21,0,89.09
2020,2,8,22,0,91.49
2020,2,8,23,0,93.81
2020,2,9,0,0,95.44
2020,2,9,1,0,96.39
2020,2,9,2,0,95.62
2020,2,9,3,0,94.76
2020,2,9,4,0,94.08
2020,2,9,5,0,93.44
2020,2,9,6,0,92.22
2020,2,9,7,0,89.02
2020,2,9,8,0,82.55
2020,2,9,9,0,75.38
2020,2,9,10,0,71.3
2020,2,9,11,0,69.23
2020,2,9,12,0,68.94
2020,2,9,13,0,68.83
2020,2,9,14,0,69.45
2020,2,9,15,0,71.33
2020,2,9,16,0,75.16
2020,2,9,17,0,82.01
2020,2,9,18,0,87.43
2020,2,9,19,0,89.83
2020,2,9,20,0,91.07000000000001
2020,2,9,21,0,91.89
2020,2,9,22,0,92.75
2020,2,9,23,0,93.29
2020,2,10,0,0,93.51
2020,2,10,1,0,93.43
2020,2,10,2,0,93.81
2020,2,10,3,0,93.66
2020,2,10,4,0,93.88
2020,2,10,5,0,93.78
2020,2,10,6,0,93.17
2020,2,10,7,0,90.7
2020,2,10,8,0,84.63
2020,2,10,9,0,78.13
2020,2,10,10,0,74.16
2020,2,10,11,0,71.69
2020,2,10,12,0,70.92
2020,2,10,13,0,70.52
2020,2,10,14,0,71.15
2020,2,10,15,0,72.87
2020,2,10,16,0,76.72
2020,2,10,17,0,82.86
2020,2,10,18,0,86.59
2020,2,10,19,0,88.02
2020,2,10,20,0,88.97
2020,2,10,21,0,89.8
2020,2,10,22,0,89.99
2020,2,10,23,0,90.34
2020,2,11,0,0,90.07000000000001
2020,2,11,1,0,90.44
2020,2,11,2,0,90.31
2020,2,11,3,0,90.17
2020,2,11,4,0,89.69
2020,2,11,5,0,89.89
2020,2,11,6,0,88.66
2020,2,11,7,0,83.35000000000001
2020,2,11,8,0,75.08
2020,2,11,9,0,69.86
2020,2,11,10,0,66.64
2020,2,11,11,0,65.14
2020,2,11,12,0,63.99
2020,2,11,13,0,63.940000000000005
2020,2,11,14,0,64.36
2020,2,11,15,0,65.31
2020,2,11,16,0,67.57000000000001
2020,2,11,17,0,73.49
2020,2,11,18,0,79.38
2020,2,11,19,0,81.81
2020,2,11,20,0,83.99
2020,2,11,21,0,86.19
2020,2,11,22,0,87.17
2020,2,11,23,0,87.58
2020,2,12,0,0,88.35000000000001
2020,2,12,1,0,89.83
2020,2,12,2,0,89.48
2020,2,12,3,0,89.34
2020,2,12,4,0,89.2
2020,2,12,5,0,89.10000000000001
2020,2,12,6,0,86.59
2020,2,12,7,0,79.87
2020,2,12,8,0,72.61
2020,2,12,9,0,67
2020,2,12,10,0,63.51
2020,2,12,11,0,62.17
2020,2,12,12,0,62.65
2020,2,12,13,0,64.82000000000001
2020,2,12,14,0,67.69
2020,2,12,15,0,71.61
2020,2,12,16,0,76.41
2020,2,12,17,0,83.23
2020,2,12,18,0,88.42
2020,2,12,19,0,90.88
2020,2,12,20,0,91.88
2020,2,12,21,0,92.03
2020,2,12,22,0,92.43
2020,2,12,23,0,92.65
2020,2,13,0,0,93.2
2020,2,13,1,0,93.28
2020,2,13,2,0,93.10000000000001
2020,2,13,3,0,93.29
2020,2,13,4,0,93.21000000000001
2020,2,13,5,0,93.06
2020,2,13,6,0,92.13
2020,2,13,7,0,88.87
2020,2,13,8,0,81.47
2020,2,13,9,0,73.73
2020,2,13,10,0,69.78
2020,2,13,11,0,68.14
2020,2,13,12,0,68.15
2020,2,13,13,0,69.12
2020,2,13,14,0,70.51
2020,2,13,15,0,72.63
2020,2,13,16,0,76.31
2020,2,13,17,0,82.17
2020,2,13,18,0,86.32000000000001
2020,2,13,19,0,88.59
2020,2,13,20,0,90.5
2020,2,13,21,0,91.57000000000001
2020,2,13,22,0,92.31
2020,2,13,23,0,92.43
2020,2,14,0,0,92.71000000000001
2020,2,14,1,0,92.88
2020,2,14,2,0,93.25
2020,2,14,3,0,93.11
2020,2,14,4,0,92.34
2020,2,14,5,0,92.03
2020,2,14,6,0,90.24
2020,2,14,7,0,83.98
2020,2,14,8,0,76.88
2020,2,14,9,0,71.3
2020,2,14,10,0,67.88
2020,2,14,11,0,66.14
2020,2,14,12,0,65.25
2020,2,14,13,0,65.52
2020,2,14,14,0,66.26
2020,2,14,15,0,68.38
2020,2,14,16,0,71.49
2020,2,14,17,0,78.06
2020,2,14,18,0,83.26
2020,2,14,19,0,86.69
2020,2,14,20,0,88.9
2020,2,14,21,0,90.88
2020,2,14,22,0,91.87
2020,2,14,23,0,92.76
2020,2,15,0,0,92.56
2020,2,15,1,0,93.35000000000001
2020,2,15,2,0,93.72
2020,2,15,3,0,93.77
2020,2,15,4,0,94.04
2020,2,15,5,0,94.31
2020,2,15,6,0,91.61
2020,2,15,7,0,84.28
2020,2,15,8,0,76.04
2020,2,15,9,0,69.68
2020,2,15,10,0,65.11
2020,2,15,11,0,62.24
2020,2,15,12,0,60.51
2020,2,15,13,0,59.82
2020,2,15,14,0,60.18
2020,2,15,15,0,61.43
2020,2,15,16,0,64.73
2020,2,15,17,0,72.54
2020,2,15,18,0,79.27
2020,2,15,19,0,82.9
2020,2,15,20,0,85.55
2020,2,15,21,0,87.68
2020,2,15,22,0,90
2020,2,15,23,0,92.22
2020,2,16,0,0,95.19
2020,2,16,1,0,96.42
2020,2,16,2,0,96.85000000000001
2020,2,16,3,0,96.15
2020,2,16,4,0,96.58
2020,2,16,5,0,97.06
2020,2,16,6,0,92.36
2020,2,16,7,0,83.60000000000001
2020,2,16,8,0,75.43
2020,2,16,9,0,69.34
2020,2,16,10,0,65.83
2020,2,16,11,0,64.32000000000001
2020,2,16,12,0,63.81
2020,2,16,13,0,63.21
2020,2,16,14,0,63.51
2020,2,16,15,0,64.95
2020,2,16,16,0,68.18
2020,2,16,17,0,75.41
2020,2,16,18,0,81.66
2020,2,16,19,0,84.55
2020,2,16,20,0,87.09
2020,2,16,21,0,89.25
2020,2,16,22,0,90.68
2020,2,16,23,0,91.02
2020,2,17,0,0,91.98
2020,2,17,1,0,92.89
2020,2,17,2,0,93.06
2020,2,17,3,0,93.08
2020,2,17,4,0,93.24
2020,2,17,5,0,93.15
2020,2,17,6,0,90.84
2020,2,17,7,0,84.31
2020,2,17,8,0,76.04
2020,2,17,9,0,69.88
2020,2,17,10,0,65.95
2020,2,17,11,0,63.870000000000005
2020,2,17,12,0,63
2020,2,17,13,0,62.410000000000004
2020,2,17,14,0,62.92
2020,2,17,15,0,64.14
2020,2,17,16,0,67.09
2020,2,17,17,0,73
2020,2,17,18,0,78.29
2020,2,17,19,0,80.89
2020,2,17,20,0,83.35000000000001
2020,2,17,21,0,85.29
2020,2,17,22,0,87.22
2020,2,17,23,0,88.55
2020,2,18,0,0,89.5
2020,2,18,1,0,90.08
2020,2,18,2,0,90.2
2020,2,18,3,0,90.15
2020,2,18,4,0,90.51
2020,2,18,5,0,90.74
2020,2,18,6,0,89.54
2020,2,18,7,0,85.53
2020,2,18,8,0,76.65
2020,2,18,9,0,69.71000000000001
2020,2,18,10,0,65.58
2020,2,18,11,0,62.92
2020,2,18,12,0,61.85
2020,2,18,13,0,61.38
2020,2,18,14,0,61.7
2020,2,18,15,0,62.92
2020,2,18,16,0,65.5
2020,2,18,17,0,70.8
2020,2,18,18,0,76.26
2020,2,18,19,0,80.05
2020,2,18,20,0,83.03
2020,2,18,21,0,85.29
2020,2,18,22,0,87.79
2020,2,18,23,0,89.32000000000001
2020,2,19,0,0,90.97
2020,2,19,1,0,91.87
2020,2,19,2,0,92.87
2020,2,19,3,0,93.12
2020,2,19,4,0,92.97
2020,2,19,5,0,92.64
2020,2,19,6,0,92.16
2020,2,19,7,0,88.55
2020,2,19,8,0,79.33
2020,2,19,9,0,71
2020,2,19,10,0,66.43
2020,2,19,11,0,64.85
2020,2,19,12,0,64.16
2020,2,19,13,0,65.29
2020,2,19,14,0,67.62
2020,2,19,15,0,71.44
2020,2,19,16,0,76.32000000000001
2020,2,19,17,0,82.65
2020,2,19,18,0,87.07000000000001
2020,2,19,19,0,88.74
2020,2,19,20,0,89.63
2020,2,19,21,0,90.26
2020,2,19,22,0,91.23
2020,2,19,23,0,92.3
2020,2,20,0,0,92.48
2020,2,20,1,0,93.08
2020,2,20,2,0,93.25
2020,2,20,3,0,93.54
2020,2,20,4,0,93.32000000000001
2020,2,20,5,0,92.81
2020,2,20,6,0,92.19
2020,2,20,7,0,89
2020,2,20,8,0,79.26
2020,2,20,9,0,70.13
2020,2,20,10,0,66.48
2020,2,20,11,0,66.37
2020,2,20,12,0,66.85
2020,2,20,13,0,65.81
2020,2,20,14,0,64.99
2020,2,20,15,0,65.86
2020,2,20,16,0,69.84
2020,2,20,17,0,77.10000000000001
2020,2,20,18,0,83.15
2020,2,20,19,0,85.60000000000001
2020,2,20,20,0,86.9
2020,2,20,21,0,88.17
2020,2,20,22,0,90.29
2020,2,20,23,0,91.86
2020,2,21,0,0,92.43
2020,2,21,1,0,92.86
2020,2,21,2,0,92.95
2020,2,21,3,0,92.47
2020,2,21,4,0,92.79
2020,2,21,5,0,92.93
2020,2,21,6,0,92.17
2020,2,21,7,0,88.22
2020,2,21,8,0,79.94
2020,2,21,9,0,73.60000000000001
2020,2,21,10,0,70.09
2020,2,21,11,0,66.49
2020,2,21,12,0,63.120000000000005
2020,2,21,13,0,61.17
2020,2,21,14,0,61.74
2020,2,21,15,0,64.17
2020,2,21,16,0,68.43
2020,2,21,17,0,74.56
2020,2,21,18,0,80.57000000000001
2020,2,21,19,0,83.72
2020,2,21,20,0,86.31
2020,2,21,21,0,88.03
2020,2,21,22,0,89.45
2020,2,21,23,0,90.54
2020,2,22,0,0,92.01
2020,2,22,1,0,92.42
2020,2,22,2,0,93.4
2020,2,22,3,0,93.02
2020,2,22,4,0,93.07000000000001
2020,2,22,5,0,92.79
2020,2,22,6,0,91.91
2020,2,22,7,0,88.73
2020,2,22,8,0,82.42
2020,2,22,9,0,74.52
2020,2,22,10,0,69.48
2020,2,22,11,0,65.44
2020,2,22,12,0,62.1
2020,2,22,13,0,59.99
2020,2,22,14,0,59.82
2020,2,22,15,0,60.61
2020,2,22,16,0,63.940000000000005
2020,2,22,17,0,71.59
2020,2,22,18,0,78.92
2020,2,22,19,0,82.95
2020,2,22,20,0,85.62
2020,2,22,21,0,86.77
2020,2,22,22,0,87.89
2020,2,22,23,0,88.86
2020,2,23,0,0,90.69
2020,2,23,1,0,91.07000000000001
2020,2,23,2,0,91.77
2020,2,23,3,0,91.63
2020,2,23,4,0,91.64
2020,2,23,5,0,91.81
2020,2,23,6,0,91.05
2020,2,23,7,0,87.56
2020,2,23,8,0,76.91
2020,2,23,9,0,66.8
2020,2,23,10,0,61.72
2020,2,23,11,0,60.03
2020,2,23,12,0,60.980000000000004
2020,2,23,13,0,63.07
2020,2,23,14,0,65.9
2020,2,23,15,0,69.12
2020,2,23,16,0,74.22
2020,2,23,17,0,80.99
2020,2,23,18,0,86.58
2020,2,23,19,0,88.99
2020,2,23,20,0,89.98
2020,2,23,21,0,91.31
2020,2,23,22,0,91.81
2020,2,23,23,0,92.13
2020,2,24,0,0,93.23
2020,2,24,1,0,93
2020,2,24,2,0,93.25
2020,2,24,3,0,93.38
2020,2,24,4,0,93.5
2020,2,24,5,0,93.05
2020,2,24,6,0,92.19
2020,2,24,7,0,87.68
2020,2,24,8,0,79.16
2020,2,24,9,0,71.65
2020,2,24,10,0,67.91
2020,2,24,11,0,65.76
2020,2,24,12,0,64.73
2020,2,24,13,0,64.08
2020,2,24,14,0,64.54
2020,2,24,15,0,65.59
2020,2,24,16,0,68.26
2020,2,24,17,0,74.55
2020,2,24,18,0,80.09
2020,2,24,19,0,83.41
2020,2,24,20,0,84.97
2020,2,24,21,0,86.85000000000001
2020,2,24,22,0,89.38
2020,2,24,23,0,91.33
2020,2,25,0,0,93.14
2020,2,25,1,0,93.3
2020,2,25,2,0,93.44
2020,2,25,3,0,93.66
2020,2,25,4,0,93.41
2020,2,25,5,0,93.57000000000001
2020,2,25,6,0,90.47
2020,2,25,7,0,82.55
2020,2,25,8,0,73.45
2020,2,25,9,0,68.04
2020,2,25,10,0,64.67
2020,2,25,11,0,62.47
2020,2,25,12,0,61.02
2020,2,25,13,0,60.89
2020,2,25,14,0,61.32
2020,2,25,15,0,62.72
2020,2,25,16,0,65.79
2020,2,25,17,0,72.22
2020,2,25,18,0,78.84
2020,2,25,19,0,81.83
2020,2,25,20,0,84.23
2020,2,25,21,0,86.10000000000001
2020,2,25,22,0,88.46000000000001
2020,2,25,23,0,91.10000000000001
2020,2,26,0,0,92.5
2020,2,26,1,0,93.97
2020,2,26,2,0,94.16
2020,2,26,3,0,94.29
2020,2,26,4,0,94.26
2020,2,26,5,0,94.36
2020,2,26,6,0,91.76
2020,2,26,7,0,84.27
2020,2,26,8,0,73.96000000000001
2020,2,26,9,0,67.34
2020,2,26,10,0,63.67
2020,2,26,11,0,61.67
2020,2,26,12,0,60.9
2020,2,26,13,0,60.730000000000004
2020,2,26,14,0,60.92
2020,2,26,15,0,61.95
2020,2,26,16,0,63.730000000000004
2020,2,26,17,0,69.02
2020,2,26,18,0,75.37
2020,2,26,19,0,79.2
2020,2,26,20,0,82.48
2020,2,26,21,0,84.83
2020,2,26,22,0,87.07000000000001
2020,2,26,23,0,89.49
2020,2,27,0,0,91.69
2020,2,27,1,0,92.92
2020,2,27,2,0,93.25
2020,2,27,3,0,93.16
2020,2,27,4,0,93.10000000000001
2020,2,27,5,0,93.28
2020,2,27,6,0,90.15
2020,2,27,7,0,82.29
2020,2,27,8,0,74.5
2020,2,27,9,0,68.79
2020,2,27,10,0,65.4
2020,2,27,11,0,63.67
2020,2,27,12,0,63.03
2020,2,27,13,0,63.28
2020,2,27,14,0,64.12
2020,2,27,15,0,66.14
2020,2,27,16,0,70.43
2020,2,27,17,0,77.54
2020,2,27,18,0,83.05
2020,2,27,19,0,86.8
2020,2,27,20,0,89.19
2020,2,27,21,0,91.15
2020,2,27,22,0,92.25
2020,2,27,23,0,92.91
2020,2,28,0,0,93.13
2020,2,28,1,0,93.37
2020,2,28,2,0,93.71000000000001
2020,2,28,3,0,94.10000000000001
2020,2,28,4,0,93.68
2020,2,28,5,0,93.73
2020,2,28,6,0,92.56
2020,2,28,7,0,87.49
2020,2,28,8,0,78.05
2020,2,28,9,0,71.17
2020,2,28,10,0,67.06
2020,2,28,11,0,65.43
2020,2,28,12,0,64.83
2020,2,28,13,0,64.57000000000001
2020,2,28,14,0,66.04
2020,2,28,15,0,68.24
2020,2,28,16,0,72.18
2020,2,28,17,0,78.87
2020,2,28,18,0,84.53
2020,2,28,19,0,87.68
2020,2,28,20,0,89.55
2020,2,28,21,0,90.12
2020,2,28,22,0,91.05
2020,2,28,23,0,91.22
2020,3,1,0,0,88.68
2020,3,1,1,0,89.37
2020,3,1,2,0,89.34
2020,3,1,3,0,88.67
2020,3,1,4,0,88.35000000000001
2020,3,1,5,0,88.37
2020,3,1,6,0,85.84
2020,3,1,7,0,77.45
2020,3,1,8,0,69.84
2020,3,1,9,0,64.56
2020,3,1,10,0,60.74
2020,3,1,11,0,59.04
2020,3,1,12,0,58.33
2020,3,1,13,0,57.89
2020,3,1,14,0,58.84
2020,3,1,15,0,61.02
2020,3,1,16,0,63.81
2020,3,1,17,0,69.53
2020,3,1,18,0,76.23
2020,3,1,19,0,79.58
2020,3,1,20,0,82.86
2020,3,1,21,0,85.2
2020,3,1,22,0,87.36
2020,3,1,23,0,89.39
2020,3,2,0,0,91.84
2020,3,2,1,0,93.54
2020,3,2,2,0,92.86
2020,3,2,3,0,92.25
2020,3,2,4,0,91.81
2020,3,2,5,0,91.11
2020,3,2,6,0,86.93
2020,3,2,7,0,78.29
2020,3,2,8,0,70.68
2020,3,2,9,0,64.83
2020,3,2,10,0,61.550000000000004
2020,3,2,11,0,59.88
2020,3,2,12,0,59.09
2020,3,2,13,0,58.72
2020,3,2,14,0,59.44
2020,3,2,15,0,61.24
2020,3,2,16,0,64.56
2020,3,2,17,0,70.08
2020,3,2,18,0,76.38
2020,3,2,19,0,79.45
2020,3,2,20,0,81.82000000000001
2020,3,2,21,0,84.06
2020,3,2,22,0,86.3
2020,3,2,23,0,89.36
2020,3,3,0,0,91.73
2020,3,3,1,0,91.73
2020,3,3,2,0,91.4
2020,3,3,3,0,91.48
2020,3,3,4,0,91.54
2020,3,3,5,0,92.84
2020,3,3,6,0,89.63
2020,3,3,7,0,81.38
2020,3,3,8,0,71.62
2020,3,3,9,0,65.45
2020,3,3,10,0,61.38
2020,3,3,11,0,58.61
2020,3,3,12,0,57.63
2020,3,3,13,0,57.83
2020,3,3,14,0,59.32
2020,3,3,15,0,60.96
2020,3,3,16,0,64.01
2020,3,3,17,0,70.32000000000001
2020,3,3,18,0,77.55
2020,3,3,19,0,81.49
2020,3,3,20,0,84.66
2020,3,3,21,0,85.96000000000001
2020,3,3,22,0,87.31
2020,3,3,23,0,88.49
2020,3,4,0,0,89.14
2020,3,4,1,0,89.79
2020,3,4,2,0,89.44
2020,3,4,3,0,90.02
2020,3,4,4,0,90.17
2020,3,4,5,0,90.27
2020,3,4,6,0,86.73
2020,3,4,7,0,79.27
2020,3,4,8,0,70.41
2020,3,4,9,0,64.63
2020,3,4,10,0,60.65
2020,3,4,11,0,58.34
2020,3,4,12,0,56.980000000000004
2020,3,4,13,0,56.31
2020,3,4,14,0,56.78
2020,3,4,15,0,58.27
2020,3,4,16,0,61.410000000000004
2020,3,4,17,0,67.82000000000001
2020,3,4,18,0,74.71000000000001
2020,3,4,19,0,78.72
2020,3,4,20,0,82.19
2020,3,4,21,0,84.76
2020,3,4,22,0,86.54
2020,3,4,23,0,88.96000000000001
2020,3,5,0,0,92.25
2020,3,5,1,0,94.43
2020,3,5,2,0,95.54
2020,3,5,3,0,96.31
2020,3,5,4,0,95.8
2020,3,5,5,0,95.5
2020,3,5,6,0,90.67
2020,3,5,7,0,81.55
2020,3,5,8,0,74.15
2020,3,5,9,0,69.82000000000001
2020,3,5,10,0,66.28
2020,3,5,11,0,63.53
2020,3,5,12,0,61.79
2020,3,5,13,0,61.6
2020,3,5,14,0,62.940000000000005
2020,3,5,15,0,65.15
2020,3,5,16,0,69.34
2020,3,5,17,0,75.89
2020,3,5,18,0,81.85000000000001
2020,3,5,19,0,85.06
2020,3,5,20,0,87.33
2020,3,5,21,0,89.63
2020,3,5,22,0,90.8
2020,3,5,23,0,92.26
2020,3,6,0,0,92.86
2020,3,6,1,0,93.71000000000001
2020,3,6,2,0,93.60000000000001
2020,3,6,3,0,93.61
2020,3,6,4,0,93.81
2020,3,6,5,0,94.18
2020,3,6,6,0,93.07000000000001
2020,3,6,7,0,90.07000000000001
2020,3,6,8,0,82.56
2020,3,6,9,0,75.61
2020,3,6,10,0,72.46000000000001
2020,3,6,11,0,72.25
2020,3,6,12,0,73.17
2020,3,6,13,0,76.24
2020,3,6,14,0,80.09
2020,3,6,15,0,84.13
2020,3,6,16,0,87.85000000000001
2020,3,6,17,0,91.52
2020,3,6,18,0,93.4
2020,3,6,19,0,93.49
2020,3,6,20,0,94.02
2020,3,6,21,0,93.73
2020,3,6,22,0,93.95
2020,3,6,23,0,94.03
2020,3,7,0,0,94.78
2020,3,7,1,0,94.91
2020,3,7,2,0,94.56
2020,3,7,3,0,94.77
2020,3,7,4,0,94.49
2020,3,7,5,0,94.89
2020,3,7,6,0,94
2020,3,7,7,0,92.05
2020,3,7,8,0,88.47
2020,3,7,9,0,83.43
2020,3,7,10,0,80
2020,3,7,11,0,78.88
2020,3,7,12,0,78.86
2020,3,7,13,0,78.64
2020,3,7,14,0,78.94
2020,3,7,15,0,79.57000000000001
2020,3,7,16,0,81.72
2020,3,7,17,0,86.79
2020,3,7,18,0,91.27
2020,3,7,19,0,92.98
2020,3,7,20,0,93.88
2020,3,7,21,0,94.56
2020,3,7,22,0,94.73
2020,3,7,23,0,95.28
2020,3,8,0,0,95.03
2020,3,8,1,0,95.11
2020,3,8,2,0,94.97
2020,3,8,3,0,94.83
2020,3,8,4,0,94.81
2020,3,8,5,0,94.73
2020,3,8,6,0,92.96000000000001
2020,3,8,7,0,88.61
2020,3,8,8,0,79.95
2020,3,8,9,0,72.11
2020,3,8,10,0,69.17
2020,3,8,11,0,67.38
2020,3,8,12,0,66.86
2020,3,8,13,0,66.57000000000001
2020,3,8,14,0,68.03
2020,3,8,15,0,69.97
2020,3,8,16,0,72.7
2020,3,8,17,0,79
2020,3,8,18,0,84.8
2020,3,8,19,0,86.7
2020,3,8,20,0,87.60000000000001
2020,3,8,21,0,87.74
2020,3,8,22,0,88.37
2020,3,8,23,0,90.24
2020,3,9,0,0,92.27
2020,3,9,1,0,93.48
2020,3,9,2,0,94.22
2020,3,9,3,0,94.02
2020,3,9,4,0,93.45
2020,3,9,5,0,92.79
2020,3,9,6,0,88
2020,3,9,7,0,80.2
2020,3,9,8,0,70.81
2020,3,9,9,0,63.79
2020,3,9,10,0,59.21
2020,3,9,11,0,55.47
2020,3,9,12,0,53.01
2020,3,9,13,0,51.01
2020,3,9,14,0,50.410000000000004
2020,3,9,15,0,51.39
2020,3,9,16,0,54.4
2020,3,9,17,0,62.76
2020,3,9,18,0,73.62
2020,3,9,19,0,77.15
2020,3,9,20,0,79.99
2020,3,9,21,0,82.07000000000001
2020,3,9,22,0,83.55
2020,3,9,23,0,85.19
2020,3,10,0,0,86.08
2020,3,10,1,0,87.81
2020,3,10,2,0,89.53
2020,3,10,3,0,90.87
2020,3,10,4,0,91.43
2020,3,10,5,0,91.83
2020,3,10,6,0,87.26
2020,3,10,7,0,78.03
2020,3,10,8,0,69.07000000000001
2020,3,10,9,0,61.690000000000005
2020,3,10,10,0,57.68
2020,3,10,11,0,56.46
2020,3,10,12,0,54.54
2020,3,10,13,0,53.61
2020,3,10,14,0,53.980000000000004
2020,3,10,15,0,55.13
2020,3,10,16,0,57.7
2020,3,10,17,0,65.25
2020,3,10,18,0,74.14
2020,3,10,19,0,78.09
2020,3,10,20,0,80.76
2020,3,10,21,0,82.96000000000001
2020,3,10,22,0,85.83
2020,3,10,23,0,88.22
2020,3,11,0,0,89.67
2020,3,11,1,0,91.49
2020,3,11,2,0,92.84
2020,3,11,3,0,94.02
2020,3,11,4,0,94.37
2020,3,11,5,0,93.86
2020,3,11,6,0,87.36
2020,3,11,7,0,78.41
2020,3,11,8,0,69.81
2020,3,11,9,0,62.43
2020,3,11,10,0,57.79
2020,3,11,11,0,55.26
2020,3,11,12,0,53.4
2020,3,11,13,0,52.620000000000005
2020,3,11,14,0,52.2
2020,3,11,15,0,53.45
2020,3,11,16,0,56.51
2020,3,11,17,0,63.43
2020,3,11,18,0,72.72
2020,3,11,19,0,78.07000000000001
2020,3,11,20,0,82.10000000000001
2020,3,11,21,0,84.35000000000001
2020,3,11,22,0,85.68
2020,3,11,23,0,86.83
2020,3,12,0,0,86.85000000000001
2020,3,12,1,0,85.26
2020,3,12,2,0,84.3
2020,3,12,3,0,83.99
2020,3,12,4,0,83.48
2020,3,12,5,0,83.8
2020,3,12,6,0,80.51
2020,3,12,7,0,71.21000000000001
2020,3,12,8,0,63.57
2020,3,12,9,0,58.51
2020,3,12,10,0,54.95
2020,3,12,11,0,53.14
2020,3,12,12,0,53.01
2020,3,12,13,0,53.2
2020,3,12,14,0,54.11
2020,3,12,15,0,56.06
2020,3,12,16,0,58.97
2020,3,12,17,0,64.68
2020,3,12,18,0,72
2020,3,12,19,0,76.31
2020,3,12,20,0,79.45
2020,3,12,21,0,82.33
2020,3,12,22,0,84.12
2020,3,12,23,0,86.13
2020,3,13,0,0,86.67
2020,3,13,1,0,87.02
2020,3,13,2,0,87.06
2020,3,13,3,0,88.3
2020,3,13,4,0,89.62
2020,3,13,5,0,91.16
2020,3,13,6,0,85.25
2020,3,13,7,0,75.63
2020,3,13,8,0,67.48
2020,3,13,9,0,61.96
2020,3,13,10,0,58.72
2020,3,13,11,0,56.22
2020,3,13,12,0,54.96
2020,3,13,13,0,54.33
2020,3,13,14,0,54.03
2020,3,13,15,0,54.99
2020,3,13,16,0,57.38
2020,3,13,17,0,63.04
2020,3,13,18,0,71.19
2020,3,13,19,0,76.24
2020,3,13,20,0,80.38
2020,3,13,21,0,84.09
2020,3,13,22,0,87.03
2020,3,13,23,0,90.28
2020,3,14,0,0,93.09
2020,3,14,1,0,94.56
2020,3,14,2,0,94.7
2020,3,14,3,0,94.06
2020,3,14,4,0,93.17
2020,3,14,5,0,92.37
2020,3,14,6,0,86.36
